,birds,ft_stds,ft_means,zrate_stds,zrate_means,roloff_stds,roloff_means,cent_stds,cent_means,mfcc_stds,mfcc_means,index
61,acowoo,1.646859470612807,0.8621340909201459,0.03492272702400213,0.14345703125,157.70774491812196,4857.890625,45.78225991882517,2872.6940491776486,41.223669580211315,-11.601760533215746,22
62,acowoo,2.312311475544641,1.2640005602599547,0.04374956403242601,0.171875,111.59934389167623,4149.4482421875,99.6001316539077,3128.696885440296,40.70733451911092,-12.058310610189405,22
63,acowoo,2.6364049700997008,1.3609487543105117,0.0480309409139386,0.19783528645833334,445.90140302877506,4827.0263671875,122.26573653568217,3306.4489294533105,39.28529806690792,-12.8223683597563,22
64,acowoo,2.5954673958228653,1.361565020845018,0.052244743345722766,0.22028459821428573,97.56849084088705,5374.072265625,115.51790239937573,3527.308243760941,41.17456819824314,-11.871823438293662,22
65,acowoo,2.2373237777753268,1.5831341887280164,0.06633425836743248,0.24232700892857142,205.8508391664573,6178.4912109375,56.46388053723335,3922.8063228496294,38.98150605848934,-12.303703013530072,22
66,acowoo,1.5043106220519442,0.8481261940654509,0.04498721470934478,0.18134765625,335.48979246811075,5170.1220703125,189.24088233032958,3277.8600809267627,43.978845728969176,-13.341528115350739,22
67,acowoo,1.6657994082368988,0.9074589083540188,0.03679762140962714,0.1556640625,116.47850774038375,4806.2109375,35.745928014743946,3046.68051510842,42.07009901175169,-11.604873459535755,22
68,acowoo,1.5048952033974616,0.8775589519977902,0.044702035100638,0.171484375,311.2721152664203,4657.6318359375,78.23767965254174,3283.3589032375858,41.937858237118235,-11.282798931026484,22
69,acowoo,1.411344253090798,0.8331145413815645,0.049383945861855946,0.1869140625,451.8074491669451,4836.357421875,121.2327777697094,3325.111063348491,42.280893366974375,-11.565805986701355,22
70,acowoo,0.7222778782404106,0.5112500999898982,0.04293166901421028,0.186328125,153.23412249460594,5966.8505859375,77.76903083523882,3535.9328147934707,43.93370204999023,-12.07218585281306,22
71,acowoo,1.0997066873710732,0.6522497081417064,0.05587099513171928,0.19881184895833334,176.1472173042754,5329.4677734375,123.12816402149207,3362.524617771818,44.38148403333579,-11.918699204583866,22
72,acowoo,0.8600275356616799,0.5359534246938447,0.04080979791315917,0.1763671875,412.5393075421226,4735.1513671875,102.01878910029066,3155.107474826607,43.69166832929841,-12.094135304267752,22
73,acowoo,1.2535700724894125,0.7194139771755863,0.048540821422809084,0.19482421875,344.7554812310265,4683.4716796875,90.66634437328402,3230.913301636032,42.69315544215022,-12.639972352535551,22
74,acowoo,1.0485258267947641,0.5739695038047045,0.03865189469641879,0.155859375,547.3247201776571,4603.798828125,151.63073380185918,3013.983923018865,44.42085432869584,-11.5823741121876,22
75,acowoo,0.8708978025942244,0.5402478271761211,0.04091715299753672,0.1646484375,133.61001166704023,5534.033203125,83.77205764141158,3374.2132698177943,44.477206471590215,-12.38078779484642,22
76,acowoo,0.940935031430457,0.5905352506866296,0.04331866578531617,0.1619140625,34.72124674804356,5717.0654296875,65.68976167969967,3419.718137232,42.80197261586438,-11.651417200724593,22
77,acowoo,3.2958429077203717,1.8644779888787013,0.05977599608749279,0.238671875,284.3361425995169,5139.9755859375,126.70797681830832,3772.0666218649217,37.215873688962375,-12.134445470573091,22
78,acowoo,2.7835789526487242,1.8576742035376617,0.06439126749617707,0.2353515625,111.29622152860442,5534.033203125,117.4703253542507,3690.171567848305,34.45082923399653,-13.131445261671464,22
79,acowoo,1.6654441239775013,0.9801749689251895,0.052511615981885106,0.19384765625,116.41712073956852,4979.55322265625,92.93358901376001,3308.024379087756,42.525672659055374,-13.741061800854498,22
80,acowoo,1.1207950801721511,0.6508688777774375,0.043320867261438835,0.174609375,168.92245445190895,5305.78125,57.413576577407184,3256.5352576290775,42.417634850673416,-12.098036281610508,22
81,acowoo,0.9597060201954563,0.5530452464922663,0.046533587395121125,0.18828125,188.8794581343453,6070.2099609375,205.52672261280267,3649.0054660330256,45.02425924890675,-13.086973394296907,22
82,acowoo,1.2492878257868378,0.6436787162166218,0.03748906293958133,0.1416015625,154.82957037892908,4069.775390625,104.52753199946055,2911.7639202771834,46.06400545159842,-12.390742395753415,22
83,acowoo,0.8648366192930552,0.4921634754151822,0.046553872352424766,0.195703125,99.28651505036602,4407.8466796875,43.14881733907647,3357.8048161640827,48.10815353320622,-11.14369363514204,22
84,acowoo,1.5199952422197083,0.8488108786821038,0.04935360568547656,0.20985243055555555,169.81406463924344,4350.9033203125,74.85672473820979,3247.891191505019,42.901992042476785,-12.329973677352584,22
85,acowoo,0.6486672815215924,0.35757545551854575,0.03664257182661118,0.14306640625,246.1198960720012,4649.0185546875,112.5834408635284,3039.862123831683,52.927895241873266,-12.122840213249338,22
86,acowoo,2.3127026337138497,1.6945470771343474,0.04765284791903755,0.20361328125,168.3725752114288,5962.5439453125,83.08379090479951,3742.6064709524244,23.797859522239133,-7.979592709012835,25
87,acowoo,0.9644271416076281,0.28356983433448457,0.04525036991874434,0.19462890625,446.86455203560513,6703.2861328125,115.21587635261751,3566.647985945813,39.11722810234336,-3.5074401030695985,27
88,acowoo,1.4991589465918722,0.29391329697674007,0.032206108203926775,0.17277018229166666,252.93717502130568,7085.321044921875,91.46390984889165,3544.2682536220327,39.586280471638595,-3.814881469981384,27
89,acowoo,0.3624271752457312,0.17783505343243403,0.04296636093125575,0.18172200520833334,149.66049516176648,4270.751953125,55.88476092275544,3000.5766036545688,61.82640055468343,-12.718122347054697,28
90,acowoo,0.5668638190391305,0.3480649932766813,0.054776887048611375,0.22392578125,414.48479565734146,5529.7265625,221.75016689727076,3588.860933894798,53.62174603754486,-14.065362994878074,28
91,acowoo,0.32949085029395797,0.15480914310232072,0.042726701957682904,0.17041015625,157.95093356669003,3646.2890625,56.93357343585776,2775.4544328017523,66.391270965197,-13.48302129754545,28
92,aldfly,0.6394709435745705,0.2383398452522754,0.05279817465892597,0.21513671875,75.39696638090932,3979.3359375,115.54646556675713,3316.1438179550446,73.7082818834994,-18.104581239769836,31
93,aldfly,0.4300653694528753,0.1864336283614876,0.07064780078226847,0.2595703125,276.8168430086724,4321.7138671875,455.7688836642313,3777.7957139548425,73.47672905256316,-17.822867163125487,31
94,aldfly,0.7529290992586916,0.28003196576980155,0.05599579059583966,0.2279296875,67.88937794689053,4024.5556640625,84.67646195438539,3381.882861259117,71.29310925397493,-17.126834268865583,31
95,aldfly,0.5810907113755458,0.23899021915840618,0.08822515190670288,0.26568603515625,416.57148807956634,4193.59130859375,410.4063785827705,3563.809724304308,72.38818374603026,-17.876390501557896,31
96,aldfly,0.3756875469096839,0.16329807691134537,0.042780348685378645,0.19013671875,183.52555872898768,4358.3203125,136.15959148208964,3211.967033111535,69.49272659910356,-16.510158485526084,31
97,aldfly,0.27063238410680024,0.11749734532216301,0.06926411952321647,0.235595703125,139.75861691197514,4328.173828125,350.02068794332945,3459.1718087319578,76.01972564048921,-16.98781148546583,31
98,aldfly,0.37509136604282356,0.09990157351529172,0.04584084651518246,0.19794921875,842.9802121999695,3871.669921875,117.42081404419963,3469.828339920229,79.85316041738858,-18.335394103138604,31
99,aldfly,0.6146450085136478,0.20430822848307145,0.05041597896558782,0.18984375,140.7751167138357,3787.6904296875,18.265606758108067,3289.5027777340265,74.21057564421098,-17.01655987327486,31
100,aldfly,0.20885702079729146,0.06041223626117113,0.044415453886516944,0.19453125,1083.9866639149186,5036.6162109375,129.24803244512188,3653.0037569634915,81.83475332634453,-17.706646474177308,31
101,aldfly,0.7062324196995016,0.233525402897199,0.05588344242226753,0.22734375,19.96907107672659,3804.9169921875,63.70600925474538,3323.7057836856234,72.46707980270115,-17.330803415059087,31
102,aldfly,0.5970569383575163,0.20805027118045158,0.06041394808561195,0.23818359375,253.92750746726557,4065.46875,283.743244921863,3630.7410210577264,74.68080212108799,-17.859106544280394,31
103,aldfly,0.6892400944459303,0.25070215362960296,0.05263535987925931,0.2169921875,58.813638917311714,3914.736328125,93.95489311305688,3439.6009124542115,71.96371828894644,-16.442093634399193,31
104,aldfly,0.5250079147742565,0.1899795175651558,0.052452407336559786,0.216796875,18.772211270521847,3860.9033203125,124.28773204268575,3410.132332735206,73.92723744321614,-17.17857414139089,31
105,aldfly,0.6680626401997245,0.23845020111860352,0.052580976253020474,0.21455078125,58.813638917311714,3882.4365234375,88.157450096028,3405.8457716324833,73.39698464766208,-17.941920307536353,31
106,aldfly,0.6642212326844673,0.23168841459957043,0.051725004342375355,0.21181640625,78.23401207951136,3865.2099609375,74.64755675766209,3422.8467469766065,74.54265108533932,-18.317021544305373,31
107,aldfly,0.6749397433480033,0.23640938849694657,0.05450111234037238,0.22626953125,61.43570404687513,3899.6630859375,67.32078207314109,3448.41895788627,72.67475697338965,-18.215148168353995,31
108,aldfly,0.8422516025824399,0.27641454116648045,0.05341859360352091,0.22099609375,44.65220037508557,3854.443359375,83.08559511929909,3385.2481393194116,70.62708154403184,-17.220896514700986,31
109,aldfly,0.740008251563547,0.2584107564191596,0.07757364265884543,0.2711181640625,305.85191528497086,4044.2047119140625,270.87337560925596,3513.773740181301,71.60651987215878,-17.479284619590437,31
110,aldfly,0.2667976826392107,0.04981117716418549,0.04416785259023171,0.20186941964285715,38.35975227248122,5349.462890625,40.65746252535176,3548.026069744653,78.07733292497002,-16.258671975284287,31
111,aldfly,0.3200412568870575,0.10181689531952204,0.05531310689991907,0.2263671875,117.46949469474146,3516.3720703125,96.26793408773958,3442.2541622479416,73.88877340541228,-17.536904326486894,31
112,aldfly,0.6222914218031071,0.18383739945955396,0.0464786720342962,0.21414620535714285,1285.849042795668,5637.0849609375,384.66697308186315,4048.398188946805,68.59156294903472,-15.61849493224477,31
113,aldfly,0.6711361250430883,0.276329203394903,0.048393912854340006,0.2410888671875,347.4106391988222,5708.990478515625,223.15473097486816,3824.392904944189,65.27646178036493,-16.031074211174392,31
114,aldfly,0.32622045148666196,0.1318805859689876,0.07728759405300498,0.2818196614583333,157.30746302537295,6038.26904296875,413.56182091028285,4613.443274312166,69.51788386492511,-14.759624889373288,31
115,aldfly,0.5942670110663807,0.2080658412634848,0.0700740745420039,0.23968505859375,318.2414192662414,4147.833251953125,154.80708305608667,3461.4830445439675,69.65532255588238,-17.31347814873974,31
116,aldfly,4.497417347109368,1.764197049144653,0.10457821450998353,0.3385009765625,807.3863223218422,4849.0081787109375,659.3791759942463,4242.656998696868,41.77196259959421,-3.848431903301686,35
117,aldfly,3.7915148753163685,1.420619283295034,0.07596710590784027,0.2705078125,722.470698789566,4487.87841796875,601.5941711903274,3834.7026214703196,42.35577177631284,-4.648802451636054,35
118,aldfly,2.716311064643241,1.324182411601349,0.06838908394604007,0.2609375,306.7555755724093,4584.4189453125,237.84183740519347,3654.2311283045515,37.974229990952665,-3.8418500786822243,35
119,aldfly,2.8120910812011086,1.3193465268245401,0.07304178311965576,0.2775390625,306.3169101101065,4493.9794921875,246.48674893772622,3589.5906702735497,37.766037602541296,-3.2728626069802,35
120,aldfly,3.2204699570191377,0.7952043624681983,0.05040477517867446,0.20149739583333334,286.008172603694,3186.9140625,182.69538218699918,2802.6497572529865,56.83501371210092,-11.179578635913536,38
121,aldfly,2.6272123253339563,0.5607659074464995,0.04723381713240252,0.20200892857142858,51.05889347558415,2834.6923828125,41.7953215635652,2573.704632235778,59.42334200956062,-13.50295096498167,38
122,aldfly,2.6342414753667422,0.552037312454327,0.04186523249219426,0.20717075892857142,145.46097584078595,2879.296875,116.20577056047844,2594.6525228892447,60.94279297243151,-14.009697996151232,38
123,aldfly,2.4472463588757476,0.5867860235413187,0.0422588733632321,0.184765625,25.1118143127615,2773.4765625,38.35920550502593,2539.663909406927,59.69940001123494,-13.59237569035475,38
124,aldfly,5.721509130107644,1.8447998878772764,0.04940518386144123,0.1900390625,39.93814215345318,3372.099609375,76.3611138682797,2914.9964857017867,56.208946713415045,-12.735423693696783,38
125,aldfly,4.538324874457189,1.304155028015105,0.042722897185659525,0.22900390625,394.55233789197933,3194.744318181818,260.5067785150759,2811.356010076804,58.18477483873941,-12.729679245495078,38
126,aldfly,7.1995919683598455,2.2743020862662364,0.05761851163732695,0.2150390625,123.88611503645222,3757.5439453125,171.42596622829558,3268.921657738621,53.64941859507138,-9.698327534463708,42
127,aldfly,2.3324101830555994,0.7319696860835743,0.058350406146495136,0.2185546875,116.279296875,3882.4365234375,184.00962839287286,3435.008389714865,76.50047748117012,-15.707028252356643,45
128,aldfly,1.0593432845185922,0.29908801416274927,0.05045663221638103,0.21591796875,13.618793438811087,3520.6787109375,20.98035227683463,3069.673452761723,78.22410312399373,-15.19944092556046,45
129,ameavo,0.9392857067022152,0.19569769861102035,0.07880357161429881,0.33720703125,483.7560006257418,5838.72802734375,120.72865378860531,3670.8438284990107,48.29461547583852,-8.632601514321136,48
130,ameavo,6.066343488552582,0.9479088491422334,0.0470003613397222,0.17568359375,1068.7065597539888,4618.8720703125,48.65450018287209,3232.058499296737,45.84514313384721,-8.887746950529673,52
131,ameavo,6.333979714062163,0.9894810989925055,0.04406840399829601,0.1755859375,807.3486781279046,4631.7919921875,80.59969434181609,3186.1811887029835,44.73098206664803,-8.743486177005035,52
132,ameavo,4.171777809349545,0.7803951285134338,0.045031498375551156,0.17001953125,979.7583758985849,4179.5947265625,75.3299824735928,3072.3619090138027,46.374249543125984,-8.572770936171189,52
133,ameavo,6.631737716906577,1.1840680815665219,0.04200308724818815,0.1736328125,290.3071914039667,5086.142578125,89.33692799861716,3162.6842680525633,46.331722373299584,-9.020302254772155,52
134,ameavo,6.515633892272523,0.9510715443018792,0.04408549689384201,0.179296875,429.72634728735534,3074.94140625,77.79540750465844,2965.5455967612825,46.80319772685492,-9.072342816402651,52
135,ameavo,6.688278166740243,1.0595390437418666,0.04400061624268833,0.17626953125,314.78273051260345,3165.380859375,126.11856618049119,2954.034275942292,45.964376178176856,-10.055314681087733,52
136,ameavo,3.7123329534341187,0.6503246403881883,0.04397937048294543,0.1744140625,726.8086072952167,4741.611328125,196.85042138799275,2972.955281340485,46.52981989465245,-9.621069334711501,52
137,ameavo,4.411760556722129,0.8659853307571382,0.04385907336743893,0.17509765625,564.7695741186882,4769.6044921875,141.56249755414638,3075.5457824827436,45.725877310906235,-9.708837181950367,52
138,ameavo,3.0956937064019936,0.5753339148056561,0.04359955123530426,0.16923828125,928.8027109716462,4543.505859375,115.87396182803396,3073.2066492558642,47.238391720958774,-9.265136201300056,52
139,ameavo,3.5377845424511594,0.4325640566814932,0.04098585228942574,0.16103515625,642.4910281627344,4345.400390625,54.5480996016668,2915.6017473854117,50.36752490544606,-8.872897915237344,52
140,ameavo,3.394967157792429,0.3985749529914992,0.041869825356581375,0.16396484375,127.64667769253923,3049.1015625,50.57327018945005,2888.1235550391416,49.088992492414846,-9.268301839010189,52
141,ameavo,1.345577824900296,0.20887740787170103,0.04340993322093566,0.16435546875,172.66890052261112,5060.302734375,71.24754301039626,3132.9052984102777,53.27095147783898,-9.649742016193523,52
142,ameavo,2.4641806264675914,0.37013775754722955,0.04395247337490217,0.16923828125,166.32221560823115,5226.1083984375,134.89774958203594,3254.517133043845,52.608304607211274,-10.197691093478095,52
143,ameavo,5.924585555830697,1.4531159020180229,0.05238836863477322,0.1994140625,293.3103669904091,5897.9443359375,225.29246891737026,3792.023846014825,68.73351385690228,-12.864501429379743,54
144,ameavo,4.602264085554368,1.1798872480135982,0.05121825933308675,0.19638671875,125.44823522774635,6074.5166015625,105.86761959585125,4108.4913197324295,69.5867634613831,-11.94235924568835,54
145,ameavo,0.9392857067022152,0.19569769861102035,0.07880357161429881,0.33720703125,483.7560006257418,5838.72802734375,120.72865378860531,3670.8438284990107,48.29461547583852,-8.632601514321136,58
146,ameavo,7.1227022721391275,1.0884155516600997,0.04138298100600486,0.16318359375,357.9567149356642,4890.1904296875,123.42177312255484,2981.3079980844177,39.47573054340991,-7.008425236651338,59
147,ameavo,6.23275843507786,1.2027709650063483,0.044348626694603134,0.17490234375,418.62008980542174,4799.7509765625,46.51492172829576,2936.6430300776174,35.14189056072984,-6.9746833285383465,59
148,ameavo,8.786924390603046,1.3597590126019223,0.04445837650219515,0.17158203125,594.074498576639,3755.390625,157.22403439350728,2830.002921260802,38.40644551194917,-7.305156383971068,59
149,ameavo,7.21195754650137,1.0644174601713463,0.04754032286233396,0.16886393229166666,494.225583368434,3174.35302734375,116.08378861148438,2770.9343188075704,38.685580143770764,-6.632478753573262,59
150,ameavo,2.7886398065418962,0.5347034391405904,0.04905822789300908,0.17244466145833334,812.6387286960731,4482.4951171875,155.20294320650635,2991.0783665158756,41.887550541345036,-7.797421738817699,59
