,birds,ft_stds,ft_means,zrate_stds,zrate_means,roloff_stds,roloff_means,cent_stds,cent_means,mfcc_stds,mfcc_means,index
55,ameavo,14.716789491858144,5.9117119169440855,0.04361320154888418,0.27664987664473684,689.8575135357112,6887.7916837993425,112.02854486102798,4274.496441892258,20.520637688493984,-0.7797821143302671,0
56,ameavo,6.009301713696564,2.862194226237979,0.06605957297045621,0.2780145202020202,671.2324504189373,6735.433682528409,484.9936599685632,4173.660694071287,18.812535012453406,-0.1270391409329546,0
57,ameavo,4.428497528556957,1.6721854330392638,0.07075143498448014,0.2536399147727273,856.2367581323132,5563.396661931818,603.1620493503833,3868.853733170841,24.841577583779475,-7.305475041884473,0
58,ameavo,4.068897985515901,2.0836487246923996,0.03537900682852411,0.3057861328125,726.0270699210888,6647.607421875,381.4534560677188,4250.9431209201175,22.746356530165365,-5.961054915039078,0
59,ameavo,4.191402189071527,1.4903465267527691,0.060124830267321405,0.17073567708333334,690.5515793572031,5193.0908203125,258.08476537947195,3315.5404284309266,26.256008394086937,-4.988413635779979,0
60,amecro,0.30851159028942016,0.19437425523686683,0.07545196130730379,0.2576074758287293,437.40598903838804,6952.250410048343,482.2495581895005,3960.685653511216,48.91312815928429,-10.686733374127389,0
61,amecro,1.089127767594703,0.3084135698939095,0.01672092539974989,0.16430028941207075,774.1756200752063,4551.706850367455,285.9143049734636,2712.1802473567054,49.871643220323165,-11.891799097372957,0
62,amecro,3.027317967333526,0.9988063331906285,0.07005994771082251,0.16266741071428573,876.7003935199392,4474.7314453125,628.3928307648932,2654.0876257755385,26.807880460101654,-6.42614737534722,0
63,amecro,2.65980180776503,1.5237949575022522,0.03168710493360327,0.1850857204861111,701.2898997430005,5918.341064453125,359.0237109249491,3296.803249681056,22.281320326087943,-6.194587664753612,0
64,amecro,4.74763489476454,1.7021411777414737,0.008784916679180504,0.13126918247767858,334.29193377102524,6009.8785400390625,168.01559775846502,2998.064035908706,21.596672007132245,-5.601349191626028,0
65,amecro,10.45279200682128,4.8299916764874675,0.11137550984712724,0.26071229272959184,1111.9242667851138,6251.0009765625,903.4524556042492,3719.2099940437392,16.034584871772037,-1.783992011927889,0
66,amecro,0.5890968286136562,0.1538397854839582,0.008075002754204237,0.009604035521582734,878.1639362634161,4495.198157879946,348.98736042127905,1802.397292737469,51.29436956721488,-1.7160151469132392,0
67,amecro,2.097331602258551,0.9666687341920861,0.016851895864908577,0.16937362938596492,361.5525617426799,5124.1467927631575,87.4351979931254,2856.488579409729,25.763916144582364,-6.438697030914712,0
68,amecro,1.2441025937715922,0.6836064961654521,0.02223414198045022,0.13734450849514562,494.1008267241187,5248.665996662621,200.82629792715113,2693.5146150018586,27.64017691378675,-4.870992046418657,0
69,amecro,4.127343483667468,1.4418811105487082,0.02086869549995258,0.13749867434954752,565.992480355001,4834.398972179016,316.9549202675564,2667.7916358774496,27.961199178941442,-6.43749370193616,0
70,amecro,1.1308233285569405,0.5921159632524523,0.01719367470308378,0.16567910684121623,436.71119600377017,5234.6052839949325,177.5163645781436,2934.446272367828,32.552478239626,-7.193791370377305,0
71,amecro,2.3956229874712216,0.4748891024849453,0.010766826075934637,0.009031542304421769,2133.078504469755,3965.625,924.2542228176361,1701.7349476370546,45.05182324576935,0.6768045350556242,0
72,amecro,4.969713795352106,2.7761241397876177,0.026132509058172097,0.18158998134784735,477.9446090264452,6778.59756260702,383.4834274999901,3699.1466201136896,14.778785149859452,-4.874211626575178,0
73,amecro,4.985988285032186,2.1372151203898024,0.015935093318801,0.16217237903225806,602.883171009918,4931.103515625,175.49839197205966,2804.4965995932967,20.446003613053538,-5.236092521593825,0
74,amecro,12.930250542042602,9.252964649037166,0.0440663548177459,0.17664966967281878,566.3606052028132,7164.0533242449665,421.7561165804545,3667.8981937096914,20.954580751165746,2.062588743321755,0
75,amegfi,0.4174395617580541,0.3436667865492322,0.08450810669268709,0.29600720156990523,411.07334552784374,7468.245519845972,494.77329182333204,4163.385317252684,36.94768343385927,-8.166456429725676,0
76,amegfi,1.0562719502230848,0.7629891754125256,0.0839978357850836,0.4757104013480392,671.215742971115,7688.620174632353,627.326424654341,5550.131581607163,42.44067503612862,-9.973086681858009,0
77,amegfi,2.9990887316887074,2.311540281381457,0.04921927814706963,0.48859728043002915,702.499186039296,8046.951729910715,486.4681532115752,5591.171729300442,22.82965683934987,-4.363820938359045,0
78,amegfi,1.153821585943313,0.8168577580017848,0.05541294270317382,0.47499847412109375,694.9225891764181,8022.632217407227,420.72302461726315,5536.089150110287,39.38875507448282,-8.45047838379347,0
79,amegfi,0.6188483073699089,0.4835235664918413,0.13397064974895262,0.25106830018939397,998.9226892865488,7450.879794034091,1064.6204242209378,4140.286243945016,36.46656369698157,-3.9984777036068064,0
80,amegfi,2.333216762869033,1.0048265454804843,0.04850719531623429,0.37566199669471156,400.83559648483526,6723.74267578125,317.8152097268594,4732.71993388333,41.90042200881587,-8.418554604719024,0
81,amegfi,1.7927355687411064,1.3989650842640746,0.1500253469464091,0.6616125274122807,555.4072597332449,10027.10603412829,982.7908231519808,6726.845492344701,24.54606223916402,-4.430347102531114,0
82,amegfi,4.136971465084392,1.1710967095260114,0.07645257372068534,0.049032229702572344,2464.1223092985174,5633.563683807275,1410.8435644618746,2585.4797065103953,27.407406314292803,3.081506639882152,0
83,amegfi,1.478762836920019,1.3751847698404789,0.07998196823322805,0.4661881956335616,813.4992234458358,7875.25283604452,635.6712416404315,5215.458468170758,21.067380844917363,-6.4991153641405495,0
84,amegfi,0.5828773211195277,0.40901133252423344,0.08871798417461217,0.410357800982801,1013.2769523608716,7313.194271153256,769.5590262727535,4959.876796193085,45.8106221890437,-9.827273484060298,0
85,amegfi,0.7320179754549943,0.4809446427367925,0.051504680693600514,0.43967213350183826,689.7548154235841,7423.809275907629,452.3987673139059,5288.4463177119615,47.96482223933795,-10.241077815795661,0
86,amegfi,0.4968002760053087,0.4532392587246906,0.08419179068914297,0.22414953731796117,690.5558906506974,7077.9429611650485,713.3478346482476,3827.9065137457364,30.521004773580092,-5.735190472124469,0
87,amegfi,0.28918411671806404,0.08888693315689038,0.014605696624221332,0.032271902901785714,1230.724898761208,4861.505126953125,550.0932203844486,2072.0012172768547,58.21009357996088,-7.5287222831908185,0
88,amegfi,3.7242985092613323,1.18631678494542,0.04573809815285255,0.3,791.5072262543148,5154.3310546875,263.2006874300411,4025.062163006933,44.84287121089801,-11.268129520723518,0
89,amegfi,3.3506875313675293,2.601403158554053,0.04281298877646034,0.5039809497434702,696.9599740445204,8216.564121531017,486.83667565165126,5778.289724040119,24.867601279218245,-6.121244288098512,0
90,amekes,3.21402792236155,2.520968027093731,0.037126526349690325,0.43532851319875776,333.2319501759279,7582.563051970109,224.75969737212048,5087.476366856777,20.022428762401507,-4.467008216027116,0
91,amekes,1.2063724976059904,0.6142863083179327,0.033901988785584945,0.48875914228723405,338.79833668591715,7696.822016289893,128.26482236992757,5668.022692552058,53.22652413795341,-8.916893858350129,0
92,amekes,0.4455588249848893,0.20350700976856403,0.10752001878953875,0.08859458876533742,773.5361878249288,5741.934297713766,876.0939403349123,2654.092969916195,49.70333222889502,-4.163583243286023,0
93,amekes,0.4096606872719244,0.26040667376865345,0.04285441592724416,0.4664011988146552,272.0359079023017,7723.5515726023705,141.92119020604235,5394.8462347698605,57.161505182458306,-12.286182689555812,0
94,amekes,1.0534875188544484,0.3958206784741841,0.17360381070765274,0.12900851539454278,1881.1224846403989,6136.89937085177,1769.6474005128541,3149.390451239626,47.31209777695485,-2.037876139724885,0
95,amekes,0.018843257454965037,0.013339904340702383,0.1390135549061639,0.18923875762195122,858.3689514340617,6884.585199123476,1110.4773771393448,3721.081775832227,88.98822309149183,-12.711441693699742,0
96,amekes,0.2787242716493008,0.08485060325352745,0.05450874925824367,0.02388696391213389,1574.4683475060845,5307.529133433577,900.565340210261,2209.0029172151685,62.02979580734201,-3.7289315849200184,0
97,amekes,0.5661679622366926,0.2348406991516835,0.15174920899811095,0.09905872760903427,2154.5181324841187,5133.958363755841,1501.833596551249,2538.2658093542173,52.22154229159297,-2.5685394891913753,0
98,amekes,1.2676004961755971,0.6959443937621828,0.04915453491080545,0.48917236328125,506.09892018353105,8055.8404541015625,206.297179723166,5837.986034980436,48.43218177841603,-9.315625582159608,0
99,amekes,0.7150452671613674,0.6041465365501689,0.08310256863345258,0.3443139304577465,431.34335404452617,7568.162687059859,414.51062357574324,4517.14015358126,28.98222907286817,-7.1903361255780025,0
100,amekes,3.176677122371073,2.3873932743272444,0.06502759301954364,0.4379703861256545,670.116468043999,7674.275758753272,506.33605342303616,5254.778680564717,24.654906079288303,-5.693960548735089,0
101,amekes,1.0808887495545774,0.40353671657080065,0.00773868281823603,0.018413774119127518,510.7822244820069,5192.464575031459,414.5649665669042,2134.025534226211,36.683782653444965,-1.6317525165661662,0
102,amekes,0.4455588249848893,0.20350700976856403,0.10752001878953875,0.08859458876533742,773.5361878249288,5741.934297713766,876.0939403349123,2654.092969916195,49.70333222889502,-4.163583243286023,0
103,amekes,3.9943691329021926,2.635979166478285,0.05878991189415576,0.4657063802083333,332.3655308310336,7915.60546875,145.94662235312202,5544.254248527376,24.53308891871135,-6.018891527896143,0
104,amekes,1.8981426470508194,2.159649638452293,0.03844473919569266,0.41722827953296704,424.5799385451416,8098.377403846154,219.93086292430294,5113.63071446523,13.81501622846876,-4.648456355997009,0
105,amepip,0.40832496321534056,0.3331782084425584,0.04464453686677192,0.5114180204884106,551.409116098979,8114.737686258278,412.8082135458646,5670.374832524356,53.57259135002776,-10.769109084128061,0
106,amepip,0.7677503421835329,0.4811281478866093,0.07695408857870742,0.52197265625,699.7616273417229,8167.97944829705,544.5574945241543,5930.071373564253,48.86144174346759,-10.74344448334106,0
107,amepip,2.507752797334705,1.0854549298092548,0.12536722644197287,0.3601848801455823,1164.0793775136744,6886.690217902861,1202.3183079961143,4658.455470435912,36.72381139129933,-8.357966807748342,0
108,amepip,0.9811437300153952,0.43718298424136515,0.14174178908980048,0.18389682112068967,1417.4121740918154,6549.435109105603,1561.851975819646,3700.9485142036006,37.99313207374067,-6.051514840155943,0
109,amepip,0.7677503421835329,0.4811281478866093,0.07695408857870742,0.52197265625,699.7616273417229,8167.97944829705,544.5574945241543,5930.071373564253,48.86144174346759,-10.74344448334106,0
110,amepip,0.630895719888992,0.2656728835494419,0.17651375746352493,0.3282277960526316,1009.0619271011093,7768.9530222039475,1552.4036463247078,5171.435861434698,48.398453964362794,-8.0565234671228,0
111,amepip,0.7130917264025672,0.475678469250566,0.038026799347106524,0.52581787109375,615.4928462950045,8773.128578879616,399.3406693258136,6063.5939176855345,49.78241446205997,-10.184597146284828,0
112,amepip,2.1314899377141803,1.1443701656323593,0.08981683627938346,0.5693088107638888,595.2379636835338,7892.51708984375,461.60694792400847,6579.198287889142,56.24557226331167,-13.158661409998787,0
113,amepip,0.640718356657398,0.30222300819957437,0.09752210746721474,0.5208978233097484,768.9648890838091,8139.957068101415,713.742167263696,5981.189375582238,57.4338371984467,-8.356165736667718,0
114,amepip,2.2815514401302366,1.1545772725387,0.08035928466538549,0.5109117296006944,595.9895533412698,7926.4617919921875,590.0822294689787,5731.705895671232,38.8219330011331,-9.21797479808103,0
115,amepip,1.589965902560978,0.8624597121213833,0.08675861360965673,0.5182834201388888,444.4145438282283,8377.6123046875,600.0791864671911,6287.205823838603,47.12946232204005,-9.732777669310929,0
116,amepip,1.4302030275488717,0.870046824998576,0.09277743280742252,0.46197509765625,739.3837221201825,7691.9293212890625,738.0536666898251,5463.192222932211,33.56500372371604,-6.307741659113427,0
117,amepip,5.283882162104847,2.5589637192437595,0.07565580386976063,0.47255859375,254.47675089887264,6938.7158203125,88.72802413679392,5802.592432992183,39.830366500775455,-8.491160620906548,0
118,amepip,1.1031046969691343,0.6754042628608229,0.10834954947367341,0.5436197916666666,500.3534742228439,8431.6845703125,234.76282437250094,6698.929458709153,50.41423446445837,-10.862096225042595,0
119,amepip,0.7366324723943763,0.4436029100991996,0.10476669761112489,0.13128565228174602,1293.2678932273566,7065.7958984375,1362.7571422465608,3694.5614488463807,37.55612730499466,-3.406350284038042,0
120,amered,0.5330501282881475,0.3774823916156073,0.06416399401098256,0.60638671875,504.587967398942,8713.1953125,394.1413659061482,6459.208493546533,52.7587917074491,-11.550809341822948,0
121,amered,0.046006658173203034,0.03961626977781481,0.039417172117467966,0.5188711660879629,345.8660550177663,8654.951985677084,222.60646476523218,5711.604996343161,75.07287158524963,-13.371428803168813,0
122,amered,1.1094230396405167,0.714551927743575,0.17866588628271932,0.5852584484011628,1004.286441593554,8867.973973473838,1263.0977086383416,6646.750807576928,46.77298526505664,-5.089557057265085,0
123,amered,0.27918669168157817,0.2278601358263569,0.05743195438800505,0.7753066196236559,216.1999258687174,9852.250819052419,217.21329148063467,7722.710480029369,62.5191381162971,-10.203765242003692,0
124,amered,2.7251179101564125,1.6633025958820142,0.21068431777333424,0.5584656762295082,1598.4343241073914,8626.754210425204,1659.5197821296867,6403.811540075055,33.618602439651085,-2.933478415717107,0
125,amered,5.533767831142527,2.5907669709414125,0.08443009399732636,0.6358963815789473,270.4331668930068,8195.650442023027,259.1725697648593,7221.923658902112,54.46412343291843,-13.281182385414487,0
126,amered,0.23899614323670426,0.18570577024335475,0.11203475833767201,0.2808498561597473,964.0328685268158,6831.311519912004,826.3725736439203,4030.7508162286717,46.30913436151239,-7.927051230697622,0
127,amered,0.9992666441348504,0.38762362234529324,0.22635117614024175,0.13813212965938304,2483.6002719152857,5604.417439046433,2000.6695692514759,2958.5359993297525,44.74391223592979,-0.37215232010738364,0
128,amered,2.5752564184405955,1.1984714145912676,0.08508248205857133,0.6809005737304688,713.9333853730778,9046.048164367676,730.7976726352886,7174.7686568913105,40.99954754200582,-9.157897645412389,0
129,amered,0.9760937365578152,0.23100665288431269,0.060967288886962456,0.02928248889731369,2235.350140603819,4936.915987699036,1350.1059379445942,2238.3795221142586,49.97833833655956,-0.1871899472628074,0
130,amered,1.0257996592532734,0.6269132780713462,0.06316098977738774,0.5866288288985149,567.0652124260301,8848.440884127474,394.87849292793425,6545.68925689457,45.317917288052776,-7.956326507652282,0
131,amered,1.1094230396405167,0.714551927743575,0.17866588628271932,0.5852584484011628,1004.286441593554,8867.973973473838,1263.0977086383416,6646.750807576928,46.77298526505664,-5.089557057265085,0
132,amered,2.426067833068478,1.9468494460140866,0.07841150121447717,0.559768935381356,229.8304244899446,8742.662953522246,463.004977068573,6308.911027778071,21.245044944830575,-4.256242557640652,0
133,amered,2.8554935191228807,0.389781920401639,0.02530888487748392,0.007162882932166302,1758.7265782202287,3379.896168114059,812.4432767541543,1484.0049475957649,44.09174249147111,1.2322277842790093,0
134,amered,2.2934783058765684,1.400134677875446,0.08675866641615118,0.7296204647775424,598.6417959961092,9459.919350834216,641.7266291028609,7696.673354399145,47.094040111803885,-9.28412457673045,0
135,amerob,0.9915457335605901,0.5515227854639053,0.029642668814075793,0.2833796121987952,388.9981046655759,5894.519778332078,190.09661328252068,3770.7388287228496,36.74043588105212,-8.610415429261032,0
136,amerob,2.1294694203824918,1.1726164472679574,0.03842294158982093,0.060985411779490614,471.55814193839325,5623.716396301106,399.6886684830679,2497.2924790625584,20.989623092335144,-0.41323822106049957,0
137,amerob,0.9040029221292043,0.39344225972926633,0.05140956515018935,0.2875953886900155,556.586236100666,5921.714192204431,400.01623272163823,3977.4993531755126,46.09496100814288,-6.776755074371927,0
138,amerob,0.5523659402374878,0.2744971666863413,0.06649625275262265,0.36537556966145834,797.3154550254662,6655.904113769531,544.0147061095424,4553.477835363366,54.374006435071855,-11.141899339429623,0
139,amerob,4.210078959149364,1.8662641824581243,0.04021045910491725,0.29371728267766495,491.1620573870421,6221.401466330901,306.22149616733924,4068.8654967418124,28.12389745191937,-6.729061823570132,0
140,amerob,1.495711504070597,0.5810983904835346,0.017979820623107663,0.29699503272003036,509.31489760297467,5724.972918543722,185.53909184251543,3939.469885261868,44.95056334213406,-10.05219588521518,0
141,amerob,2.310084549723198,0.8601569721327887,0.026742308478123544,0.2839081074387608,649.877938229413,6312.73464235861,296.0687048972646,4051.947060815818,38.34526579258564,-8.816319269796455,0
142,amerob,3.668034626612661,2.093711640911934,0.10875946885365705,0.10007430366847826,1514.0123129934896,6074.89109205163,1237.1351147708297,2944.195340245865,18.23919169821079,0.5841665368959729,0
143,amerob,0.8496171529446431,0.4281296234198711,0.024598508823118002,0.29741133432539685,509.2127928102983,6149.9169921875,182.00446840814269,4027.044799863343,41.96407081632363,-9.514535384497227,0
144,amerob,0.8289121357723157,0.3478524731319521,0.02426454078999479,0.2767765126329787,512.1451270550958,5870.959109042553,227.15801927675705,3918.781807073918,50.29614728206424,-10.960349734732688,0
145,amerob,1.0854261183508638,0.38486041012612904,0.07415123715305838,0.06037454044117647,1843.791694958763,5211.556721723616,1206.2194373224252,2583.5836859807623,43.009463293379085,-0.4886135313991884,0
146,amerob,1.1769985315583193,0.8890056048975579,0.1381980250562196,0.19248178842905406,1253.6786100535244,7297.282450907939,1071.6078992003654,3882.17231991616,24.460788474404506,-1.9355490451984931,0
147,amerob,3.78340631075724,1.0326818353557066,0.0032943313606825972,0.024494603737113402,1066.4759708536321,3666.194325869845,321.75397266881004,1640.0855360390947,27.64255083545775,-1.9342820257283768,0
