,birds,ft_stds,ft_means,zrate_stds,zrate_means,roloff_stds,roloff_means,cent_stds,cent_means,mfcc_stds,mfcc_means
56,amtspa,0.47356808,0.30338606,0.0774906858327488,0.3593093423976043,1188.991659066622,6819.43563139973,693.4976990136042,4306.161998941245,38.56325,-8.086267
57,amtspa,0.50763917,0.19072558,0.027664689305308493,0.03767896240900819,1522.3018885054992,2587.432822452229,522.8168596805197,1227.6899644359553,35.10329,1.7802854
58,amtspa,0.021522298,0.03264518,0.03697702590389865,0.5009257775226622,206.04267093174337,9013.905672262643,288.01226036334515,5536.331830793748,60.25615,-15.599082
59,amtspa,0.06176438,0.028059157,0.12271509059809053,0.22559289764939694,800.4179863215235,5267.406343158923,805.9143473431669,3035.6152548137097,57.59329,-5.4828615
60,andsol1,0.21457314,0.060166307,0.0870303488080579,0.15446074451660988,1302.4967512575183,5066.062040832623,665.6004190656457,2510.6554526038894,35.16048,0.8224588
61,andsol1,0.37388715,0.06745743,0.07240108084491616,0.17571843019005848,689.9416521447347,6912.018286275585,398.0151895907946,3396.3034321147084,51.78416,-3.9301586
62,andsol1,0.0004407301,0.0002975867,0.05513747765515118,0.18918577760130495,507.9041237239287,5083.288245567908,283.8226408897665,2596.6423888445574,51.477608,-7.403929
63,andsol1,0.0864385,0.057090037,0.05700846049232764,0.18984493731003038,759.5792040526462,6305.391482089428,285.3983685520928,2999.010079856199,41.613792,-6.4726706
64,andsol1,0.31409162,0.299574,0.048175010230114425,0.23943610606846474,659.994565677137,5537.447626264264,319.31011810632924,2950.2322629730074,24.786541,-1.7376393
65,annhum,0.039923027,0.057730507,0.099549548580264,0.44108232290391675,513.6592183755068,8068.823301952647,826.3037681434907,5238.024275499728,45.45561,-10.378592
66,annhum,0.2573448,0.13246772,0.06174603240488524,0.19752979278564453,701.359354850823,7546.083927154541,1041.6643270381317,3705.824953949396,37.929703,-12.098211
67,annhum,0.00085880473,0.0008560426,0.16126977597274744,0.38436369222502037,921.9107268092976,7550.161508413462,1342.024634436997,4691.690893567108,67.37243,-16.020582
68,annhum,0.0053527025,0.004965315,0.04668040013763352,0.5176885467728758,278.5999230510399,8477.35466452206,370.9432802366767,6352.85581945894,120.08588,-21.486712
69,annhum,5.346544e-06,7.1629347e-06,0.08083940454467121,0.36736407969732704,983.1323652729574,6648.173321418042,596.3069455977082,4260.589052045641,46.639336,-14.413478
70,astfly,0.069949314,0.029607462,0.02768895881624203,0.07091238839285714,688.3941556269966,6026.98974609375,295.0570165004317,2335.484407692139,87.81935,-7.9487557
71,astfly,4.2856627e-05,1.1963711e-05,0.03117754528827333,0.2692982964117251,871.5040730306957,7544.732320533609,304.0316297562982,3777.034278443506,69.08933,-12.903407
72,astfly,0.0010379622,0.001698096,0.021289466019749195,0.3828329433373591,436.31966764010684,8483.90865602355,250.67174554544383,4855.380430874032,67.37447,-16.023188
73,astfly,0.01486856,0.011340039,0.06348173845714747,0.3608542501310469,1253.215689573188,7004.278194238384,520.2366679842053,4329.6715327572165,76.3064,-15.367414
74,astfly,0.0061391233,0.0055011217,0.04292671711322021,0.32176298455747854,576.1882100866118,5013.989834928371,433.6116090497786,3853.7871263869233,93.49706,-16.956034
75,azaspi1,0.15159538,0.08454488,0.04694908052719604,0.29832691020479074,1412.9979586243405,6317.56928707744,407.3653506371235,3829.6880680814693,43.294205,-8.31277
76,azaspi1,0.04794841,0.050649762,0.05032694096571486,0.24790298910345512,787.3974505498429,6762.57171024871,252.83548659716914,3614.448015412807,47.492542,-12.6032715
77,azaspi1,0.9654976,0.51113594,0.06263660787296386,0.25837663076456313,1124.3857401228013,5406.3392179915045,626.676778960321,2829.466925284713,34.150185,-0.26984143
78,azaspi1,0.003786222,0.003791076,0.06182568467202411,0.22211701766304348,348.3193103274362,5582.599938434103,452.33418287178637,3126.7778043669155,67.4504,-6.9601336
79,azaspi1,0.0028807465,0.002008319,0.054108381410220216,0.21791998826266146,797.5545898986092,5253.591045532641,350.7566118233081,3091.055021869861,40.747677,-11.081604
80,babwar,0.09210399,0.12976392,0.08097313137318192,0.42821363031165466,594.6769411032482,6923.385953086255,623.9978015205975,4818.173817587985,52.0361,-8.774829
81,babwar,0.09210399,0.12976392,0.08097313137318192,0.42821363031165466,594.6769411032482,6923.385953086255,623.9978015205975,4818.173817587985,52.0361,-8.774829
82,babwar,0.0011032242,0.00020855141,0.21270772009551442,0.23528512967687074,630.7337090722173,6907.21435546875,1513.392503373932,3875.06978660288,50.291588,-3.480959
83,babwar,0.017921118,0.010067102,0.041213121829402205,0.11524188701923077,884.4298634454648,3236.6060697115386,437.3534139689652,1875.1751939887176,33.335957,-12.459797
84,babwar,0.54421836,0.26737353,0.16226412824455969,0.27059542987758517,1027.615025251023,6612.631871578467,1168.4013625376276,3634.3644339608204,42.31018,-3.707808
85,baleag,0.061995335,0.030762784,0.023322093241896404,0.14245672910911603,970.7111993259748,4963.802712793508,208.57452512463246,2523.4616072077088,34.52124,-5.604063
86,baleag,0.0008407586,0.00016435006,0.034974023776374666,0.08929631437315323,560.3039402838765,3862.7739548431564,196.84118617315218,1820.28009736484,91.143166,-9.575761
87,baleag,0.2695802,0.45939103,0.03819295182703376,0.2556415438513905,1088.8118961866087,6469.030832443149,423.81160469880365,3594.327593737229,61.80647,-10.129181
88,baleag,2.1189615e-05,5.375166e-06,0.049133253949067625,0.2879531421600439,767.3378128585922,5501.312021858776,319.0624457597177,3511.6198623766995,55.38086,-9.620411
89,baleag,2.1358754e-05,5.565438e-06,0.04524724645581779,0.2736439699278563,1059.16781256024,6254.057608560623,428.9183735662088,3647.6144911341307,56.124004,-10.275413
90,balori,1.5497988e-06,1.3497129e-06,0.048867306837504225,0.25798006425087544,1020.7610618146507,5114.071110262163,478.09742064563915,3430.549187639644,64.90298,-13.162007
91,balori,0.029270189,0.017138446,0.08753326677274269,0.32129579252811025,1235.5476213522124,5540.195588785365,762.736701325282,3923.1850820062186,69.15678,-13.214744
92,balori,0.0040683714,0.0021277322,0.032226279728977035,0.03384449036140752,824.6905306537647,2257.8296568335554,358.6188218350435,1078.8052370986197,54.473545,0.052799243
93,balori,0.0012988041,0.000813697,0.06607997634334735,0.24356606032652647,816.3790060009082,5378.228767169809,380.42977249835593,3211.1159368772223,57.542908,-12.656914
94,balori,8.141022e-06,1.0146811e-05,0.05729974054323732,0.167816217696949,580.6630269435923,5093.891981781506,310.04280129682206,2728.059705043973,60.761303,-6.9353666
95,banana,3.831818e-05,3.172333e-05,0.07984560544163181,0.6717830463047445,442.25148101522217,9081.573406135949,656.3458802663149,7381.860143094612,87.63426,-16.754871
96,banana,0.013694529,0.015238957,0.1041684266044016,0.33250995710784315,1109.8813267863202,7060.804363105536,756.6414390127909,3945.889436712889,24.058289,-0.4543983
97,banana,0.01252481,0.0023922296,0.13511619010108794,0.33643966186128105,2196.398864752443,7439.527966093357,1371.1093353515669,4312.911086225387,39.157803,-1.4883918
98,banana,0.014518849,0.005911605,0.06940381419209689,0.057213492031977974,2760.66898256503,6226.214871049079,1384.2228755095261,2612.154424783179,58.566742,-1.2879213
99,banana,0.044926215,0.05131275,0.14355063244793406,0.369676573255632,455.1991442757483,7659.446592175766,1146.289185060685,4485.429001292771,41.55139,-7.344612
100,banswa,0.0021913154,0.0014234362,0.05860933987748843,0.0871242677720413,829.2608028002554,5206.639577851965,412.1258463187862,2220.3040348151135,46.421566,-1.4198056
101,banswa,0.00091284333,0.0013190177,0.033225121137283174,0.3532996387534819,1177.1578484703625,6909.027191417131,358.05383714055546,4484.706880466547,75.10945,-14.108642
102,banswa,0.0126281055,0.020003747,0.03987752198367388,0.335328750410105,593.2044231547918,6210.026009627215,255.17455510588795,4225.716654371816,55.92996,-16.519854
103,banswa,0.0031141532,0.0032712007,0.031647186980919666,0.38089123980326295,1112.7507692266797,6750.033317463412,298.62193163403145,4533.151220354226,58.065018,-14.779076
104,banswa,0.032837573,0.046767514,0.07159623267423816,0.38939465974506576,807.5771269642219,6777.079853258635,590.2870975193573,4680.605365638315,50.93685,-5.845885
105,banwre1,0.0035793323,0.004073896,0.03435897373948202,0.5963027495828699,496.748688316667,9326.775192922692,234.02317372972897,6231.423278678586,69.4784,-19.142498
106,banwre1,0.033966504,0.013337651,0.09097127370344077,0.26795420020517674,1765.2838204655914,6594.724712949811,787.8887376696227,3813.3043739312293,70.12806,-7.665364
107,banwre1,0.0018704039,0.0007643909,0.07436009315707638,0.16317132310364793,716.7177166303869,7148.406243779857,518.4403258061471,3505.709558082984,80.51044,-5.151047
108,banwre1,0.039733678,0.019494051,0.04993516717482775,0.2123103791219325,659.976252123646,5878.848480037385,291.471370835496,3182.339234652358,63.40848,-5.3725576
109,banwre1,0.077817604,0.06520088,0.0910649777272504,0.2627160023834746,1423.3916942367975,6126.355963238215,726.7727235497659,3496.483976954592,51.142376,-12.090182
110,barant1,0.019484676,0.013233862,0.0464122895594325,0.20600531074438203,1713.4133072753705,4339.951418758778,540.9051711298503,2778.857589515838,59.17864,-11.390242
111,barant1,6.585735e-06,8.266448e-06,0.0866228459561606,0.49155157600774024,350.40407524853316,6328.133923354569,790.255248824108,5039.879753634398,58.911953,-13.657323
112,barant1,2.210344e-05,1.3735272e-05,0.050496511889291565,0.17631082483630484,1914.208425739559,4375.208486386676,702.2782596651008,2560.7547387909567,85.91663,-13.024225
113,barant1,0.0024607738,0.0026709698,0.0812037688198223,0.07713043383379889,1369.5282135003658,4236.78402692912,737.661056512927,2071.5822320743023,36.373543,1.7713475
114,barant1,0.047508005,0.048730668,0.07551249470874283,0.24638935163909315,1782.6422894756156,6882.541252585019,710.6733433919325,3603.219594364804,48.83184,-11.4679575
115,barswa,0.0002688692,3.8879298e-05,0.1785891870292597,0.2373703419131771,869.6017005404134,6014.05073848084,1327.462555978816,3535.2180353933054,66.493256,-5.669538
116,barswa,0.06805877,0.022414796,0.15563899078137844,0.19725100977891155,666.8943118487316,5274.990234375,1161.0861594889398,3035.7511915785344,47.970863,-1.4906266
117,barswa,0.0025345113,0.0003368323,0.054323717313623066,0.3598179617327844,1280.4816613351918,6537.605112041542,433.0789906021172,4264.158268198897,53.653175,-8.613276
118,barswa,0.00024041248,0.00037488042,0.038977058136163756,0.33678770807408165,901.7659729410631,7699.061711477006,322.03821318737624,4288.887902622919,69.14508,-11.509844
119,barswa,0.0027663421,0.0030934524,0.029278094927820242,0.8487158268490629,96.24921350234932,10127.033720820784,192.94346013853783,8751.499012396649,62.55396,-13.243988
120,batpig1,0.001429142,0.0021094608,0.047420274374975174,0.4036486251072041,402.21125644071896,8205.030678803067,243.65415656211528,4830.664767186746,78.63851,-19.569937
121,batpig1,0.007226108,0.0054561663,0.08680203790578225,0.2984462660539852,859.7812240838136,5867.755922822723,642.3507658495764,3688.943931507684,86.272,-14.263773
122,batpig1,0.007684186,0.0009444473,0.025355853177946416,0.028116724554805034,1389.9788508336057,3012.5162735430417,353.3704360057175,1278.4778201007543,44.16149,1.689957
123,batpig1,0.013684969,0.0019889805,0.07498849789395648,0.1898071106595665,1381.3089708053662,6655.433497407511,662.5428446752495,3156.619407267564,63.116207,-4.7427254
124,batpig1,0.021082286,0.002664053,0.006639974275516158,0.010220011475100604,686.7579376616561,1496.0593639964789,213.65677065369937,765.9957551094809,49.228313,1.7157983
125,bawswa1,0.15338488,0.16216521,0.09274919825076379,0.26123574622591633,1119.4785216357116,7126.189944618626,840.8285987282278,3688.2795016507002,32.258686,-7.945616
126,bawswa1,0.00033111076,0.00034491526,0.07315627388333366,0.3104046785512843,560.9636326215281,5855.487825340051,670.8259338831048,3780.115180736299,74.240814,-14.6547985
127,bawswa1,0.02051008,0.015875543,0.11830928952078829,0.12334694602272728,875.8748707989741,4994.102272727273,1125.7846253501962,2585.190797992191,54.088375,-0.53880185
128,bawswa1,0.48867133,0.118138455,0.014577635027414706,0.06119728458737864,521.5227397861447,1913.110114532767,206.625753655379,1192.7947845137394,56.325005,-5.2114472
129,bawswa1,0.14649607,0.047733203,0.12946736725766997,0.17942639744091685,759.9572474206589,5680.884498126958,1179.1590271300336,3123.582648920445,53.113556,-0.94734305
130,bawwar,0.013164894,0.011057942,0.16049289923666404,0.360879543768546,980.5792310635836,6509.557591107196,1326.894578022124,4263.501716169428,67.63326,-11.968052
131,bawwar,0.0020295435,0.00041263519,0.17910590399024898,0.2817317300704383,540.0885810171794,7188.728892099452,1322.4761751867502,3849.8069050036434,77.741295,-10.996217
132,bawwar,0.0344163,0.028943518,0.1306722977721671,0.3414794122339145,1096.6798160494104,6817.944735705428,1064.3118057062277,4150.865204010982,59.39007,-14.621848
133,bawwar,0.0042157876,0.0039183022,0.12819922583211057,0.3804731666143216,1155.4674073922738,6147.556360906093,1110.8558813672964,4128.34721197353,40.487633,-8.971645
134,bawwar,0.0057236664,0.000758543,0.08936181975506007,0.3793043220568003,760.1166007699283,8191.242318783166,659.7552678861327,4625.82250445779,54.722225,-7.846102
135,baywre1,0.17458461,0.08556539,0.10455652122741456,0.5104895432069791,757.4055667370137,6667.690964565058,779.4217461144568,5228.706629249615,52.36109,-12.537716
136,baywre1,0.0004021312,0.00032513408,0.04458966566559634,0.47880913478185594,741.0859091073969,7050.334560573927,266.14116618591385,4802.170099165586,49.409046,-10.137337
137,baywre1,0.015052688,0.01454962,0.07709341548830098,0.27534298780487804,496.12703415152527,7797.168961191565,578.6447334503163,4278.284584923588,60.159576,-5.044448
138,baywre1,3.533948,0.48405743,0.06013661011769654,0.12701793457767724,754.0825502765647,5252.193454379949,447.79118860676016,2600.837871596136,33.758846,-0.10098967
139,baywre1,0.010087588,0.0032963278,0.04944185395561713,0.03683404177923947,2170.5412651240676,5416.377007866156,1078.262190758882,1994.2745731815128,53.952663,0.31648114
140,bbwduc,0.0,0.0,0.08976445006623156,0.39537241887905605,1567.557629865974,8215.798329041067,811.6302485928743,4868.85628251386,74.272026,-16.060282
141,bbwduc,2.2216218,0.5195727,0.09565552947151208,0.16433613833547558,319.0565568924749,6177.510631727989,589.7817511263851,3135.241280980083,25.694681,1.9855225
142,bbwduc,0.0025615266,0.000487742,0.03909206637375859,0.35070302609286563,607.1832656246183,6236.245261184651,390.19341703693175,4245.501583478484,58.219852,-13.035041
143,bbwduc,0.06961325,0.043708857,0.05749374795845651,0.47974252458756345,135.5281364975977,6539.398782023319,258.1413845436183,4964.633851576925,45.61296,-4.346827
144,bbwduc,5.33969e-05,1.4788003e-05,0.09194716500685891,0.12353906876001602,808.7262102890853,5767.085266113281,639.8201784023381,2618.8630702057208,67.96649,-8.122479
145,bcnher,0.0015512878,0.0008793085,0.041239859413983844,0.26145643709546923,322.6624891540443,5529.189974590413,251.87423077959826,3239.5149164401873,60.20651,-5.160845
146,bcnher,0.0017185844,0.00022685021,0.02388234382168057,0.2176881067961165,380.7852723200575,5935.324304080704,208.97019752796805,3137.328510496142,59.027077,-10.828939
147,bcnher,0.06146482,0.036886882,0.04206845270402018,0.1993838908249543,391.42147656505995,5613.828089293876,293.9524096434905,3011.0810440546156,52.27161,-6.6902122
148,bcnher,0.00051698746,0.00032021245,0.05978653144549454,0.0645900153504393,887.5190705816598,3766.625040560104,694.3699012591516,1646.8703756928694,66.04076,-3.6418667
149,bcnher,0.0014165876,0.0012223946,0.027986337601351365,0.1625810301859319,1416.123172001488,4915.744707661291,418.3929261047384,2676.253144811393,72.17979,-16.912382
150,belkin1,0.0005935599,0.00056421704,0.035393784929178565,0.2901631471740924,986.1360532080731,5240.136960473391,314.42046748105065,3515.8528776157136,56.01618,-15.518744
151,belkin1,0.07952522,0.057750158,0.07221684001527312,0.21940807520256583,730.235846261442,5192.39049443999,498.5439647052077,2950.8360126509697,47.44569,-8.539933
152,belkin1,0.32780516,0.23553178,0.02645140953628729,0.5079999444609005,207.7417425891131,8062.577234060278,215.05930705155507,5473.443683195053,38.71656,-3.379926
153,belkin1,0.030298045,0.020546548,0.03215369352497636,0.1466197231359649,477.6260133182465,4739.401341488487,298.3517951479918,2500.2933245614063,45.391582,-6.8449006
154,belkin1,6.7653236e-05,6.811514e-05,0.06678901108179819,0.21840073676423544,967.5522751843652,6653.835538252759,507.8000024632511,3370.6657301530704,44.921265,-9.980851
155,belvir,0.10241076,0.03380385,0.013095429060674933,0.008643643693838254,3236.6388607125673,2196.822081971077,944.7612982050509,1064.1408598477817,49.27864,4.4216204
156,belvir,0.034367513,0.012544308,0.045128996468146845,0.05877858696254433,749.8630740076132,7625.025582820811,909.6970624675691,3313.931866399243,56.402275,-0.044591386
157,belvir,0.023520581,0.013671476,0.07982175766981633,0.2642944218899808,554.9120132577268,5017.434524433725,421.1300334964167,3338.9140945238355,78.62809,-16.14684
158,belvir,0.09289618,0.066307224,0.043467027512998684,0.4147751905325128,384.359131644469,6301.792390982943,361.7776949898921,4562.253791754457,54.482525,-15.871955
159,belvir,0.004391471,0.004517295,0.0979820715447135,0.369101376809637,1384.943366890369,6912.837513335944,872.5564884834824,4364.677565581547,83.72378,-18.45791
160,bewwre,3.7152126e-17,8.0051985e-17,0.07683900608526696,0.32138964009081195,1258.7396268561263,6074.406174879808,655.8400775072721,3973.749412967602,61.81475,-13.781019
161,bewwre,0.00077348505,0.0008254939,0.031242432700158074,0.367617452085899,433.86931863375435,8133.995108768858,206.3929860209233,4458.682323603718,64.04782,-10.136904
162,bewwre,0.026138255,0.023516886,0.07936717042676639,0.4761688046716531,853.321659843206,7568.030961290093,523.729896835488,5011.304645726654,60.660873,-8.21655
163,bewwre,0.0049504745,0.0008461728,0.09701667066507687,0.1099935894363497,912.8196098653478,4693.693345894842,667.4216787361981,2268.3291885345666,74.60344,-5.8390346
164,bewwre,0.0017470163,0.0024858965,0.06835131378577229,0.3264918736049107,1144.3753554415503,7469.022216796875,442.41401892430906,4212.2332619219715,84.68043,-17.312258
165,bkbmag1,0.0018694265,0.0010215322,0.07196152915760749,0.3335006277901786,810.6570454389107,7943.182067871094,387.9534488774582,4636.615665715515,60.456387,-5.4695024
166,bkbmag1,0.064951696,0.04090009,0.08175130293226866,0.23486355072088852,385.4183494268249,5600.694628582885,493.4717744256962,2974.875885323614,51.397552,-11.360522
167,bkbmag1,1.668217,0.41024846,0.008715564788998827,0.02871309963099631,269.2073216383653,1387.461351908441,126.85089106708934,818.0778026399379,42.96283,1.7859141
168,bkbmag1,0.27429566,0.10598939,0.07000358118518946,0.08197315952234101,1407.9860768259025,2873.6083181280837,837.1927080010554,1593.272219646384,45.829063,-1.1773608
169,bkbmag1,0.00067302864,0.0010161442,0.04895487805537171,0.4020393752050525,575.7008369768889,8264.518245186393,323.37203280624124,4864.018501801607,60.628716,-15.548412
